S_Median Diameter=150.0 (nm)- S_Sigma=1.3- Dm=2.2- k=0.0- rho_100nm=450.0- D_TEM=-0.0- P100nm_Diam=15.2 (nm)- P_Sigma=1.0,"[6.74364094e-09 7.10892149e-09 7.47420204e-09 7.83948259e-09
 8.20476314e-09 8.57004369e-09 8.93532424e-09 9.30060479e-09
 9.66588534e-09 1.00311659e-08 1.03964464e-08 1.07617270e-08
 1.11270075e-08 1.14922881e-08 1.18575686e-08 1.22228492e-08
 1.25881297e-08 1.29534103e-08 1.33186909e-08 1.36839714e-08
 1.40492520e-08 1.44145325e-08 1.47798131e-08 1.51450936e-08
 1.55103742e-08 1.58756547e-08 1.62409353e-08 1.66062158e-08
 1.69714964e-08 1.73367769e-08 1.77020575e-08 1.80673380e-08
 1.84326186e-08 1.87978991e-08 1.91631797e-08 1.95284602e-08
 1.98937408e-08 2.02590213e-08 2.06243019e-08 2.09895824e-08
 2.13548630e-08 2.17201435e-08 2.20854241e-08 2.24507046e-08
 2.28159852e-08 2.31812657e-08 2.35465463e-08 2.39118268e-08
 2.42771074e-08 2.46423879e-08 2.50076685e-08 2.53729490e-08
 2.57382296e-08 2.61035101e-08 2.64687907e-08 2.68340712e-08
 2.71993518e-08 2.75646323e-08 2.79299129e-08 2.82951934e-08
 2.86604740e-08 2.90257545e-08 2.93910351e-08 2.97563156e-08
 3.01215962e-08 3.04868767e-08 3.08521573e-08 3.12174378e-08
 3.15827184e-08 3.19479989e-08 3.23132795e-08 3.26785600e-08
 3.30438406e-08 3.34091211e-08 3.37744017e-08]","[6.74364094e-09 7.10892149e-09 7.47420204e-09 7.83948259e-09
 8.20476314e-09 8.57004369e-09 8.93532424e-09 9.30060479e-09
 9.66588534e-09 1.00311659e-08 1.03964464e-08 1.07617270e-08
 1.11270075e-08 1.14922881e-08 1.18575686e-08 1.22228492e-08
 1.25881297e-08 1.29534103e-08 1.33186909e-08 1.36839714e-08
 1.40492520e-08 1.44145325e-08 1.47798131e-08 1.51450936e-08
 1.55103742e-08 1.58756547e-08 1.62409353e-08 1.66062158e-08
 1.69714964e-08 1.73367769e-08 1.77020575e-08 1.80673380e-08
 1.84326186e-08 1.87978991e-08 1.91631797e-08 1.95284602e-08
 1.98937408e-08 2.02590213e-08 2.06243019e-08 2.09895824e-08
 2.13548630e-08 2.17201435e-08 2.20854241e-08 2.24507046e-08
 2.28159852e-08 2.31812657e-08 2.35465463e-08 2.39118268e-08
 2.42771074e-08 2.46423879e-08 2.50076685e-08 2.53729490e-08
 2.57382296e-08 2.61035101e-08 2.64687907e-08 2.68340712e-08
 2.71993518e-08 2.75646323e-08 2.79299129e-08 2.82951934e-08
 2.86604740e-08 2.90257545e-08 2.93910351e-08 2.97563156e-08
 3.01215962e-08 3.04868767e-08 3.08521573e-08 3.12174378e-08
 3.15827184e-08 3.19479989e-08 3.23132795e-08 3.26785600e-08
 3.30438406e-08 3.34091211e-08 3.37744017e-08]","[6.74364094e-09 7.10892149e-09 7.47420204e-09 7.83948259e-09
 8.20476314e-09 8.57004369e-09 8.93532424e-09 9.30060479e-09
 9.66588534e-09 1.00311659e-08 1.03964464e-08 1.07617270e-08
 1.11270075e-08 1.14922881e-08 1.18575686e-08 1.22228492e-08
 1.25881297e-08 1.29534103e-08 1.33186909e-08 1.36839714e-08
 1.40492520e-08 1.44145325e-08 1.47798131e-08 1.51450936e-08
 1.55103742e-08 1.58756547e-08 1.62409353e-08 1.66062158e-08
 1.69714964e-08 1.73367769e-08 1.77020575e-08 1.80673380e-08
 1.84326186e-08 1.87978991e-08 1.91631797e-08 1.95284602e-08
 1.98937408e-08 2.02590213e-08 2.06243019e-08 2.09895824e-08
 2.13548630e-08 2.17201435e-08 2.20854241e-08 2.24507046e-08
 2.28159852e-08 2.31812657e-08 2.35465463e-08 2.39118268e-08
 2.42771074e-08 2.46423879e-08 2.50076685e-08 2.53729490e-08
 2.57382296e-08 2.61035101e-08 2.64687907e-08 2.68340712e-08
 2.71993518e-08 2.75646323e-08 2.79299129e-08 2.82951934e-08
 2.86604740e-08 2.90257545e-08 2.93910351e-08 2.97563156e-08
 3.01215962e-08 3.04868767e-08 3.08521573e-08 3.12174378e-08
 3.15827184e-08 3.19479989e-08 3.23132795e-08 3.26785600e-08
 3.30438406e-08 3.34091211e-08 3.37744017e-08]","[6.74364094e-09 7.10892149e-09 7.47420204e-09 7.83948259e-09
 8.20476314e-09 8.57004369e-09 8.93532424e-09 9.30060479e-09
 9.66588534e-09 1.00311659e-08 1.03964464e-08 1.07617270e-08
 1.11270075e-08 1.14922881e-08 1.18575686e-08 1.22228492e-08
 1.25881297e-08 1.29534103e-08 1.33186909e-08 1.36839714e-08
 1.40492520e-08 1.44145325e-08 1.47798131e-08 1.51450936e-08
 1.55103742e-08 1.58756547e-08 1.62409353e-08 1.66062158e-08
 1.69714964e-08 1.73367769e-08 1.77020575e-08 1.80673380e-08
 1.84326186e-08 1.87978991e-08 1.91631797e-08 1.95284602e-08
 1.98937408e-08 2.02590213e-08 2.06243019e-08 2.09895824e-08
 2.13548630e-08 2.17201435e-08 2.20854241e-08 2.24507046e-08
 2.28159852e-08 2.31812657e-08 2.35465463e-08 2.39118268e-08
 2.42771074e-08 2.46423879e-08 2.50076685e-08 2.53729490e-08
 2.57382296e-08 2.61035101e-08 2.64687907e-08 2.68340712e-08
 2.71993518e-08 2.75646323e-08 2.79299129e-08 2.82951934e-08
 2.86604740e-08 2.90257545e-08 2.93910351e-08 2.97563156e-08
 3.01215962e-08 3.04868767e-08 3.08521573e-08 3.12174378e-08
 3.15827184e-08 3.19479989e-08 3.23132795e-08 3.26785600e-08
 3.30438406e-08 3.34091211e-08 3.37744017e-08]","[6.74364094e-09 7.10892149e-09 7.47420204e-09 7.83948259e-09
 8.20476314e-09 8.57004369e-09 8.93532424e-09 9.30060479e-09
 9.66588534e-09 1.00311659e-08 1.03964464e-08 1.07617270e-08
 1.11270075e-08 1.14922881e-08 1.18575686e-08 1.22228492e-08
 1.25881297e-08 1.29534103e-08 1.33186909e-08 1.36839714e-08
 1.40492520e-08 1.44145325e-08 1.47798131e-08 1.51450936e-08
 1.55103742e-08 1.58756547e-08 1.62409353e-08 1.66062158e-08
 1.69714964e-08 1.73367769e-08 1.77020575e-08 1.80673380e-08
 1.84326186e-08 1.87978991e-08 1.91631797e-08 1.95284602e-08
 1.98937408e-08 2.02590213e-08 2.06243019e-08 2.09895824e-08
 2.13548630e-08 2.17201435e-08 2.20854241e-08 2.24507046e-08
 2.28159852e-08 2.31812657e-08 2.35465463e-08 2.39118268e-08
 2.42771074e-08 2.46423879e-08 2.50076685e-08 2.53729490e-08
 2.57382296e-08 2.61035101e-08 2.64687907e-08 2.68340712e-08
 2.71993518e-08 2.75646323e-08 2.79299129e-08 2.82951934e-08
 2.86604740e-08 2.90257545e-08 2.93910351e-08 2.97563156e-08
 3.01215962e-08 3.04868767e-08 3.08521573e-08 3.12174378e-08
 3.15827184e-08 3.19479989e-08 3.23132795e-08 3.26785600e-08
 3.30438406e-08 3.34091211e-08 3.37744017e-08]","[6.74364094e-09 7.10892149e-09 7.47420204e-09 7.83948259e-09
 8.20476314e-09 8.57004369e-09 8.93532424e-09 9.30060479e-09
 9.66588534e-09 1.00311659e-08 1.03964464e-08 1.07617270e-08
 1.11270075e-08 1.14922881e-08 1.18575686e-08 1.22228492e-08
 1.25881297e-08 1.29534103e-08 1.33186909e-08 1.36839714e-08
 1.40492520e-08 1.44145325e-08 1.47798131e-08 1.51450936e-08
 1.55103742e-08 1.58756547e-08 1.62409353e-08 1.66062158e-08
 1.69714964e-08 1.73367769e-08 1.77020575e-08 1.80673380e-08
 1.84326186e-08 1.87978991e-08 1.91631797e-08 1.95284602e-08
 1.98937408e-08 2.02590213e-08 2.06243019e-08 2.09895824e-08
 2.13548630e-08 2.17201435e-08 2.20854241e-08 2.24507046e-08
 2.28159852e-08 2.31812657e-08 2.35465463e-08 2.39118268e-08
 2.42771074e-08 2.46423879e-08 2.50076685e-08 2.53729490e-08
 2.57382296e-08 2.61035101e-08 2.64687907e-08 2.68340712e-08
 2.71993518e-08 2.75646323e-08 2.79299129e-08 2.82951934e-08
 2.86604740e-08 2.90257545e-08 2.93910351e-08 2.97563156e-08
 3.01215962e-08 3.04868767e-08 3.08521573e-08 3.12174378e-08
 3.15827184e-08 3.19479989e-08 3.23132795e-08 3.26785600e-08
 3.30438406e-08 3.34091211e-08 3.37744017e-08]","[6.74364094e-09 7.10892149e-09 7.47420204e-09 7.83948259e-09
 8.20476314e-09 8.57004369e-09 8.93532424e-09 9.30060479e-09
 9.66588534e-09 1.00311659e-08 1.03964464e-08 1.07617270e-08
 1.11270075e-08 1.14922881e-08 1.18575686e-08 1.22228492e-08
 1.25881297e-08 1.29534103e-08 1.33186909e-08 1.36839714e-08
 1.40492520e-08 1.44145325e-08 1.47798131e-08 1.51450936e-08
 1.55103742e-08 1.58756547e-08 1.62409353e-08 1.66062158e-08
 1.69714964e-08 1.73367769e-08 1.77020575e-08 1.80673380e-08
 1.84326186e-08 1.87978991e-08 1.91631797e-08 1.95284602e-08
 1.98937408e-08 2.02590213e-08 2.06243019e-08 2.09895824e-08
 2.13548630e-08 2.17201435e-08 2.20854241e-08 2.24507046e-08
 2.28159852e-08 2.31812657e-08 2.35465463e-08 2.39118268e-08
 2.42771074e-08 2.46423879e-08 2.50076685e-08 2.53729490e-08
 2.57382296e-08 2.61035101e-08 2.64687907e-08 2.68340712e-08
 2.71993518e-08 2.75646323e-08 2.79299129e-08 2.82951934e-08
 2.86604740e-08 2.90257545e-08 2.93910351e-08 2.97563156e-08
 3.01215962e-08 3.04868767e-08 3.08521573e-08 3.12174378e-08
 3.15827184e-08 3.19479989e-08 3.23132795e-08 3.26785600e-08
 3.30438406e-08 3.34091211e-08 3.37744017e-08]","[6.74364094e-09 7.10892149e-09 7.47420204e-09 7.83948259e-09
 8.20476314e-09 8.57004369e-09 8.93532424e-09 9.30060479e-09
 9.66588534e-09 1.00311659e-08 1.03964464e-08 1.07617270e-08
 1.11270075e-08 1.14922881e-08 1.18575686e-08 1.22228492e-08
 1.25881297e-08 1.29534103e-08 1.33186909e-08 1.36839714e-08
 1.40492520e-08 1.44145325e-08 1.47798131e-08 1.51450936e-08
 1.55103742e-08 1.58756547e-08 1.62409353e-08 1.66062158e-08
 1.69714964e-08 1.73367769e-08 1.77020575e-08 1.80673380e-08
 1.84326186e-08 1.87978991e-08 1.91631797e-08 1.95284602e-08
 1.98937408e-08 2.02590213e-08 2.06243019e-08 2.09895824e-08
 2.13548630e-08 2.17201435e-08 2.20854241e-08 2.24507046e-08
 2.28159852e-08 2.31812657e-08 2.35465463e-08 2.39118268e-08
 2.42771074e-08 2.46423879e-08 2.50076685e-08 2.53729490e-08
 2.57382296e-08 2.61035101e-08 2.64687907e-08 2.68340712e-08
 2.71993518e-08 2.75646323e-08 2.79299129e-08 2.82951934e-08
 2.86604740e-08 2.90257545e-08 2.93910351e-08 2.97563156e-08
 3.01215962e-08 3.04868767e-08 3.08521573e-08 3.12174378e-08
 3.15827184e-08 3.19479989e-08 3.23132795e-08 3.26785600e-08
 3.30438406e-08 3.34091211e-08 3.37744017e-08]","[6.74364094e-09 7.10892149e-09 7.47420204e-09 7.83948259e-09
 8.20476314e-09 8.57004369e-09 8.93532424e-09 9.30060479e-09
 9.66588534e-09 1.00311659e-08 1.03964464e-08 1.07617270e-08
 1.11270075e-08 1.14922881e-08 1.18575686e-08 1.22228492e-08
 1.25881297e-08 1.29534103e-08 1.33186909e-08 1.36839714e-08
 1.40492520e-08 1.44145325e-08 1.47798131e-08 1.51450936e-08
 1.55103742e-08 1.58756547e-08 1.62409353e-08 1.66062158e-08
 1.69714964e-08 1.73367769e-08 1.77020575e-08 1.80673380e-08
 1.84326186e-08 1.87978991e-08 1.91631797e-08 1.95284602e-08
 1.98937408e-08 2.02590213e-08 2.06243019e-08 2.09895824e-08
 2.13548630e-08 2.17201435e-08 2.20854241e-08 2.24507046e-08
 2.28159852e-08 2.31812657e-08 2.35465463e-08 2.39118268e-08
 2.42771074e-08 2.46423879e-08 2.50076685e-08 2.53729490e-08
 2.57382296e-08 2.61035101e-08 2.64687907e-08 2.68340712e-08
 2.71993518e-08 2.75646323e-08 2.79299129e-08 2.82951934e-08
 2.86604740e-08 2.90257545e-08 2.93910351e-08 2.97563156e-08
 3.01215962e-08 3.04868767e-08 3.08521573e-08 3.12174378e-08
 3.15827184e-08 3.19479989e-08 3.23132795e-08 3.26785600e-08
 3.30438406e-08 3.34091211e-08 3.37744017e-08]","[6.74364094e-09 7.10892149e-09 7.47420204e-09 7.83948259e-09
 8.20476314e-09 8.57004369e-09 8.93532424e-09 9.30060479e-09
 9.66588534e-09 1.00311659e-08 1.03964464e-08 1.07617270e-08
 1.11270075e-08 1.14922881e-08 1.18575686e-08 1.22228492e-08
 1.25881297e-08 1.29534103e-08 1.33186909e-08 1.36839714e-08
 1.40492520e-08 1.44145325e-08 1.47798131e-08 1.51450936e-08
 1.55103742e-08 1.58756547e-08 1.62409353e-08 1.66062158e-08
 1.69714964e-08 1.73367769e-08 1.77020575e-08 1.80673380e-08
 1.84326186e-08 1.87978991e-08 1.91631797e-08 1.95284602e-08
 1.98937408e-08 2.02590213e-08 2.06243019e-08 2.09895824e-08
 2.13548630e-08 2.17201435e-08 2.20854241e-08 2.24507046e-08
 2.28159852e-08 2.31812657e-08 2.35465463e-08 2.39118268e-08
 2.42771074e-08 2.46423879e-08 2.50076685e-08 2.53729490e-08
 2.57382296e-08 2.61035101e-08 2.64687907e-08 2.68340712e-08
 2.71993518e-08 2.75646323e-08 2.79299129e-08 2.82951934e-08
 2.86604740e-08 2.90257545e-08 2.93910351e-08 2.97563156e-08
 3.01215962e-08 3.04868767e-08 3.08521573e-08 3.12174378e-08
 3.15827184e-08 3.19479989e-08 3.23132795e-08 3.26785600e-08
 3.30438406e-08 3.34091211e-08 3.37744017e-08]","[6.74364094e-09 7.10892149e-09 7.47420204e-09 7.83948259e-09
 8.20476314e-09 8.57004369e-09 8.93532424e-09 9.30060479e-09
 9.66588534e-09 1.00311659e-08 1.03964464e-08 1.07617270e-08
 1.11270075e-08 1.14922881e-08 1.18575686e-08 1.22228492e-08
 1.25881297e-08 1.29534103e-08 1.33186909e-08 1.36839714e-08
 1.40492520e-08 1.44145325e-08 1.47798131e-08 1.51450936e-08
 1.55103742e-08 1.58756547e-08 1.62409353e-08 1.66062158e-08
 1.69714964e-08 1.73367769e-08 1.77020575e-08 1.80673380e-08
 1.84326186e-08 1.87978991e-08 1.91631797e-08 1.95284602e-08
 1.98937408e-08 2.02590213e-08 2.06243019e-08 2.09895824e-08
 2.13548630e-08 2.17201435e-08 2.20854241e-08 2.24507046e-08
 2.28159852e-08 2.31812657e-08 2.35465463e-08 2.39118268e-08
 2.42771074e-08 2.46423879e-08 2.50076685e-08 2.53729490e-08
 2.57382296e-08 2.61035101e-08 2.64687907e-08 2.68340712e-08
 2.71993518e-08 2.75646323e-08 2.79299129e-08 2.82951934e-08
 2.86604740e-08 2.90257545e-08 2.93910351e-08 2.97563156e-08
 3.01215962e-08 3.04868767e-08 3.08521573e-08 3.12174378e-08
 3.15827184e-08 3.19479989e-08 3.23132795e-08 3.26785600e-08
 3.30438406e-08 3.34091211e-08 3.37744017e-08]","[6.74364094e-09 7.10892149e-09 7.47420204e-09 7.83948259e-09
 8.20476314e-09 8.57004369e-09 8.93532424e-09 9.30060479e-09
 9.66588534e-09 1.00311659e-08 1.03964464e-08 1.07617270e-08
 1.11270075e-08 1.14922881e-08 1.18575686e-08 1.22228492e-08
 1.25881297e-08 1.29534103e-08 1.33186909e-08 1.36839714e-08
 1.40492520e-08 1.44145325e-08 1.47798131e-08 1.51450936e-08
 1.55103742e-08 1.58756547e-08 1.62409353e-08 1.66062158e-08
 1.69714964e-08 1.73367769e-08 1.77020575e-08 1.80673380e-08
 1.84326186e-08 1.87978991e-08 1.91631797e-08 1.95284602e-08
 1.98937408e-08 2.02590213e-08 2.06243019e-08 2.09895824e-08
 2.13548630e-08 2.17201435e-08 2.20854241e-08 2.24507046e-08
 2.28159852e-08 2.31812657e-08 2.35465463e-08 2.39118268e-08
 2.42771074e-08 2.46423879e-08 2.50076685e-08 2.53729490e-08
 2.57382296e-08 2.61035101e-08 2.64687907e-08 2.68340712e-08
 2.71993518e-08 2.75646323e-08 2.79299129e-08 2.82951934e-08
 2.86604740e-08 2.90257545e-08 2.93910351e-08 2.97563156e-08
 3.01215962e-08 3.04868767e-08 3.08521573e-08 3.12174378e-08
 3.15827184e-08 3.19479989e-08 3.23132795e-08 3.26785600e-08
 3.30438406e-08 3.34091211e-08 3.37744017e-08]","[6.74364094e-09 7.10892149e-09 7.47420204e-09 7.83948259e-09
 8.20476314e-09 8.57004369e-09 8.93532424e-09 9.30060479e-09
 9.66588534e-09 1.00311659e-08 1.03964464e-08 1.07617270e-08
 1.11270075e-08 1.14922881e-08 1.18575686e-08 1.22228492e-08
 1.25881297e-08 1.29534103e-08 1.33186909e-08 1.36839714e-08
 1.40492520e-08 1.44145325e-08 1.47798131e-08 1.51450936e-08
 1.55103742e-08 1.58756547e-08 1.62409353e-08 1.66062158e-08
 1.69714964e-08 1.73367769e-08 1.77020575e-08 1.80673380e-08
 1.84326186e-08 1.87978991e-08 1.91631797e-08 1.95284602e-08
 1.98937408e-08 2.02590213e-08 2.06243019e-08 2.09895824e-08
