S_Median Diameter=150.0 (nm)- S_Sigma=1.3- Dm=2.2- k=0.0- rho_100nm=450.0- D_TEM=-0.0- P100nm_Diam=15.2 (nm)- P_Sigma=1.0,1.1880700774311936e-13,1.3794666310132312e-13,1.597329935783114e-13,1.8446281881970546e-13,2.1245603175525869e-13,2.440559566100111e-13,2.796294877754534e-13,3.1956697719716876e-13,3.6428183751719685e-13,4.1420982832682905e-13,4.69807993607162e-13,5.428628627994591e-13,6.124391443095689e-13,6.892653898588876e-13,7.738697854988621e-13,8.83459147713241e-13,9.868448764949525e-13,1.1197455032422745e-12,1.2445546321833481e-12,1.4038818912821139e-12,1.5527477266253109e-12,1.7415825841365974e-12,1.9170229213581737e-12,2.138287642644868e-12,2.378073241407091e-12,2.598894385098538e-12,2.8750055902250324e-12,3.1715073770642763e-12,3.4889051751712595e-12,3.827603084428336e-12,4.1878913354220466e-12,4.5699339947736645e-12,4.9737571020384226e-12,5.399237432819374e-12,5.8460920879295315e-12,6.313869110464496e-12,6.877516434925848e-12,7.388940612369905e-12,8.002231001008156e-12,8.553388353151384e-12,9.211649268827657e-12,9.796902603270795e-12,1.0493602701851976e-11,1.1208411757513377e-11,1.1938948241455185e-11,1.2682591242742243e-11,1.3436492419534822e-11,1.419759110450314e-11,1.496263250567423e-11,1.5728188893309913e-11,1.6490683612573972e-11,1.7376090025333496e-11,1.812389009582885e-11,1.899175938018256e-11,1.970858538519915e-11,2.0541549089710995e-11,2.1351344121818565e-11,2.2133394617929405e-11,2.2883204866388664e-11,2.359640230640945e-11,2.4413237002322326e-11,2.5041084001341726e-11,2.5764814752825606e-11,2.629117831019334e-11,2.6905653849381612e-11,2.7459845839666528e-11,2.7950504741872598e-11,2.8374812582943355e-11,2.873040987547447e-11,2.9152282548940774e-11,2.936314570836778e-11,2.9633221762523546e-11,2.9824632133035625e-11,2.993693332744251e-11,2.997024970221316e-11,2.992526501134907e-11,2.9920543236763476e-11,2.983356791456107e-11,2.9555951765695704e-11,2.9314381842859565e-11,2.9100738783269492e-11,2.870891305223747e-11,2.8344436658007735e-11,2.7817356702896395e-11,2.731847504629066e-11,2.6840816482549233e-11,2.621882152776524e-11,2.5620638147691884e-11,2.4896733878764417e-11,2.4268079946406154e-11,2.3525248814428284e-11,2.2745840405664544e-11,2.199280734984928e-11,2.1207911249894707e-11,2.044745858260502e-11,1.9613304768531418e-11,1.8808800694535054e-11,1.7989320693123414e-11,1.7198565783741366e-11,1.639805727656932e-11,1.5593051424826652e-11,1.4788462536192595e-11,1.4016930798132503e-11,1.3250113933870158e-11,1.2492169371578939e-11,1.1768683276260861e-11,1.1057486844518203e-11,1.036187120319771e-11,9.701381584323446e-12,9.058828665546152e-12,8.450393679670647e-12,7.861718811647974e-12,7.306029361843333e-12,6.761149821042779e-12,6.259170739161522e-12,5.7788346042505946e-12,5.32116175984171e-12,4.886858191123812e-12,4.488248567901563e-12,4.10571281367073e-12,3.75547379853485e-12,3.4216488624409804e-12,3.1168489284518006e-12
S_Median Diameter=150.0 (nm)- S_Sigma=1.3- Dm=2.2- k=0.0- rho_100nm=450.0- D_TEM=-0.0- P100nm_Diam=15.2 (nm)- P_Sigma=1.4,1.2002446409745641e-13,1.3930621648852978e-13,1.6147869813417378e-13,1.866203687275628e-13,2.1472274534574405e-13,2.475897164539728e-13,2.8296377208317355e-13,3.242078633031043e-13,3.7074158679821303e-13,4.230205316349604e-13,4.811126801113948e-13,5.469734520430197e-13,6.225038997409528e-13,7.01706592716323e-13,7.943560252353889e-13,8.941023812998388e-13,1.0077664119773753e-12,1.1306084487852203e-12,1.2655972831666205e-12,1.4178958424545585e-12,1.580442656963668e-12,1.7608951000295435e-12,1.9595354982847366e-12,2.1694418913156193e-12,2.402652110619447e-12,2.6580061477251593e-12,2.9270102229445206e-12,3.2204301723787627e-12,3.541019092684218e-12,3.8738986863238985e-12,4.24454308179134e-12,4.634705159055681e-12,5.050124468754865e-12,5.4936629206017594e-12,5.963463122462041e-12,6.454124343072292e-12,6.973740816416123e-12,7.521473715574016e-12,8.099977001452832e-12,8.697676337840373e-12,9.329659035288955e-12,9.986852010973276e-12,1.066997289770988e-11,1.1362541163113382e-11,1.2081162309617205e-11,1.2850631973278098e-11,1.3601431104779481e-11,1.4369314090663027e-11,1.518758722331625e-11,1.599086130203828e-11,1.6796382415374326e-11,1.7623921485551822e-11,1.8437438486676235e-11,1.9277653135925804e-11,2.0090042390161534e-11,2.0914606401958966e-11,2.1737378131373024e-11,2.2522875287769174e-11,2.3287583259736863e-11,2.4050368691464553e-11,2.4770225517042066e-11,2.5477555105831813e-11,2.6133776580624894e-11,2.6769543638300928e-11,2.73507661315996e-11,2.7893391986448216e-11,2.8400038043273976e-11,2.885299255797539e-11,2.925320623743617e-11,2.9595945233692693e-11,2.990526641289518e-11,3.012500717347506e-11,3.0316603441554015e-11,3.041219222149802e-11,3.048576264942901e-11,3.0482670273660134e-11,3.0418476829123184e-11,3.0279469039699915e-11,3.009666575442142e-11,2.984828406897491e-11,2.954189220146973e-11,2.9186105145694596e-11,2.878290099588304e-11,2.8317331226248192e-11,2.7807308884994106e-11,2.7250328779400733e-11,2.665056593782691e-11,2.601813184962524e-11,2.5341827707096662e-11,2.4641804382007225e-11,2.3899180772147754e-11,2.314929942913343e-11,2.237310087436128e-11,2.1577508027821516e-11,2.0764895821781094e-11,1.9952771494698254e-11,1.9123403357485092e-11,1.8302047517394232e-11,1.747601367784614e-11,1.665335369319927e-11,1.58352823727932e-11,1.503190952851725e-11,1.4242596249807923e-11,1.3461663132590873e-11,1.2704567242215124e-11,1.1960827474175529e-11,1.1239825579801239e-11,1.0539412301441857e-11,9.865420000216902e-12,9.216585079359822e-12,8.59174468231519e-12,7.993161199227882e-12,7.421332378485281e-12,6.876599347609415e-12,6.3609761119856645e-12,5.870256024111217e-12,5.4066881633540555e-12,4.9703313179263366e-12,4.5607966382388005e-12,4.175947044286249e-12,3.815875905872818e-12,3.479971482543499e-12,3.166934655230165e-12
S_Median Diameter=150.0 (nm)- S_Sigma=1.3- Dm=2.5- k=0.14- rho_100nm=450.0- D_TEM=0.37- P100nm_Diam=15.2 (nm)- P_Sigma=1.0,1.0869957231826728e-13,1.2443130617512044e-13,1.4517990396693775e-13,1.6897655568641198e-13,1.9619915133690378e-13,2.2280529715702774e-13,2.575643265581329e-13,2.970369986877305e-13,3.417483162064166e-13,3.9226469658783087e-13,4.4919482505879983e-13,5.131901515109134e-13,5.746827820909893e-13,6.537271575828733e-13,7.419298059092432e-13,8.401012499666994e-13,9.49089796860463e-13,1.0697787449645316e-12,1.203082849033662e-12,1.3499439987700253e-12,1.5113260730173884e-12,1.6882089400072674e-12,1.8815815838263445e-12,2.0924343484934015e-12,2.355893690491514e-12,2.6077493116134515e-12,2.8801757529885566e-12,3.1740781839653327e-12,3.4903108470633234e-12,3.82966451219232e-12,4.192853406708545e-12,4.640771502144912e-12,5.057975821673436e-12,5.500770984090688e-12,6.044041797193579e-12,6.543858508966291e-12,7.0698042492450204e-12,7.712392289157195e-12,8.29547325133784e-12,8.903610220802621e-12,9.644344268727034e-12,1.0306059835904815e-11,1.1110588684482395e-11,1.1821237012060981e-11,1.2684283954919054e-11,1.3437163397986692e-11,1.4351196020096539e-11,1.5137512385617666e-11,1.6092726393715657e-11,1.7067348480733994e-11,1.7886047872107853e-11,1.8882990458220827e-11,1.9888597719019807e-11,2.070875767595392e-11,2.1713473751271366e-11,2.2714082266095508e-11,2.37059112186736e-11,2.468416143206366e-11,2.5643944089960083e-11,2.6580320584779613e-11,2.7264861762863368e-11,2.813619856985512e-11,2.919976542436981e-11,2.999362097384791e-11,3.0740128047005196e-11,3.143495521955271e-11,3.2074023474793944e-11,3.265354607742423e-11,3.317006594251579e-11,3.385893317516397e-11,3.423989702639997e-11,3.4549318583340964e-11,3.5020408859512526e-11,3.517967677997347e-11,3.549336810253169e-11,3.549721868091681e-11,3.5648538374092074e-11,3.549580227002091e-11,3.548404537189643e-11,3.5177677571334475e-11,3.5006381329596534e-11,3.4755379984375896e-11,3.4426776729082954e-11,3.4023162343604046e-11,3.3362238424242875e-11,3.2824143949971474e-11,3.2221558743031194e-11,3.1558643644740355e-11,3.0839854344553463e-11,3.022409918725019e-11,2.940141393795409e-11,2.8537504687358344e-11,2.7637554654973498e-11,2.6835198194177775e-11,2.587252351504564e-11,2.4889572562144076e-11,2.400107991730197e-11,2.29868241279156e-11,2.206507504475968e-11,2.1131358474834466e-11,2.0190621682751708e-11,1.9166732122551235e-11,1.8231160041765805e-11,1.730184909564234e-11,1.638274222119214e-11,1.5477479154181484e-11,1.4589383032573394e-11,1.372145127479239e-11,1.292494057471314e-11,1.2101235177275043e-11,1.1304911299788796e-11,1.057555332942907e-11,9.83556408742953e-12,9.159060044523876e-12,8.509484681308422e-12,7.861419153503513e-12,7.270963250194776e-12,6.70958294708244e-12,6.17753947922151e-12,5.6748661594668675e-12,5.201388568918884e-12,4.771291800515341e-12,4.353481618423609e-12
S_Median Diameter=150.0 (nm)- S_Sigma=1.3- Dm=2.5- k=0.14- rho_100nm=450.0- D_TEM=0.37- P100nm_Diam=15.2 (nm)- P_Sigma=1.4,1.0954230078486928e-13,1.2718721228379147e-13,1.4739975354064136e-13,1.7146471581197705e-13,1.9812664213927938e-13,2.2836042311630774e-13,2.6292968285289916e-13,3.0222809092425907e-13,3.4640239302380846e-13,3.9808546378450025e-13,4.533964545436948e-13,5.179884397898877e-13,5.886474597339717e-13,6.686676934105296e-13,7.588644459636374e-13,8.559230760933049e-13,9.691331954530996e-13,1.0910406608668653e-12,1.2268296925488422e-12,1.379569696655677e-12,1.5400804420757894e-12,1.724116972406909e-12,1.9248031289861323e-12,2.1375368045524866e-12,2.381496510863339e-12,2.6373875802804595e-12,2.9247631126578953e-12,3.2212705176319177e-12,3.551360103358832e-12,3.906599495088191e-12,4.2895221151537865e-12,4.705915512166149e-12,5.131979829548982e-12,5.609398571204179e-12,6.110924275748304e-12,6.6356459155937265e-12,7.198382161308035e-12,7.798870308159161e-12,8.429661184406214e-12,9.080260328475083e-12,9.776527967474135e-12,1.0493556017505405e-11,1.1237945131128976e-11,1.202881284765561e-11,1.2844631563241523e-11,1.3694038697558788e-11,1.453766073136054e-11,1.5434822137282623e-11,1.6354859190444423e-11,1.7287806540843545e-11,1.822374016898397e-11,1.9192159443845606e-11,2.0143624824052984e-11,2.1124121422833754e-11,2.2100790640129576e-11,2.308209264429873e-11,2.4062536115651878e-11,2.5024920157530012e-11,2.597678001826213e-11,2.6893590189654577e-11,2.782314712819552e-11,2.872227136470335e-11,2.9585261962664734e-11,3.035810291252958e-11,3.1161851105801746e-11,3.1876754743974693e-11,3.261596793320795e-11,3.3205782062480204e-11,3.379420063946214e-11,3.432733690463831e-11,3.480769135444373e-11,3.519271149517823e-11,3.5537741854861445e-11,3.5768470715805285e-11,3.596608279492503e-11,3.60963939626329e-11,3.612548431173173e-11,3.6102238412435836e-11,3.6033284618419496e-11,3.584918153934654e-11,3.56205883952945e-11,3.5303935446818914e-11,3.4940120992612757e-11,3.449414853700401e-11,3.397134998109733e-11,3.3444941961822066e-11,3.282084770192418e-11,3.21503474145143e-11,3.141089212406364e-11,3.0653007203743325e-11,2.984504539115253e-11,2.900342730040675e-11,2.8132078908772042e-11,2.7229022052186008e-11,2.62949065380425e-11,2.5346707241873877e-11,2.4389490446657303e-11,2.3426456520646638e-11,2.2444450096106482e-11,2.146954871624745e-11,2.0488819142019258e-11,1.9512327284840657e-11,1.8552673647422716e-11,1.7595356935590807e-11,1.6656672575565187e-11,1.5734675389315865e-11,1.4843995165508132e-11,1.3972874124691748e-11,1.3119683528308803e-11,1.2304503406736839e-11,1.1509373310043428e-11,1.0747705639671759e-11,1.0013096891839363e-11,9.312252787429247e-12,8.642956124927224e-12,8.006999632351945e-12,7.397240086374445e-12,6.827181341511198e-12,6.283415298532762e-12,5.7735385551373825e-12,5.295147335611691e-12,4.843965203533986e-12,4.424543986731419e-12
S_Median Diameter=150.0 (nm)- S_Sigma=1.3- Dm=2.8- k=17.91- rho_100nm=450.0- D_TEM=0.75- P100nm_Diam=15.2 (nm)- P_Sigma=1.0,9.724597792467819e-14,1.1467901756390697e-13,1.3275452573786525e-13,1.5588639096558027e-13,1.7973673806271474e-13,2.0682219811296172e-13,2.413447989004788e-13,2.7660595085126e-13,3.2140761314787844e-13,3.6689603314517394e-13,4.1798578605125194e-13,4.826641404563513e-13,5.476799129127717e-13,6.297538205930967e-13,7.117309814661196e-13,8.149358790102677e-13,9.17343060980861e-13,1.030556394173875e-12,1.1726745366128317e-12,1.3121417628621406e-12,1.4868112570235228e-12,1.6569995306013537e-12,1.869689633759286e-12,2.0753882152118554e-12,2.331960135156576e-12,2.5781859029489894e-12,2.84471640750657e-12,3.1766510747487067e-12,3.491061855970046e-12,3.8821076834153355e-12,4.249314632679346e-12,4.705553332768181e-12,5.130093640219255e-12,5.6571939609838594e-12,6.142977757127072e-12,6.745913779102308e-12,7.295951547221322e-12,7.978695112259163e-12,8.59481051059266e-12,9.360008883134775e-12,1.0042549445980661e-11,1.0891202321274578e-11,1.1638763007069748e-11,1.256991556907185e-11,1.3379092030993764e-11,1.4389562646058881e-11,1.525475216082433e-11,1.6338914204584137e-11,1.7252182181157777e-11,1.840181920760359e-11,1.935284793856756e-11,2.0557099752056716e-11,2.1533233476437975e-11,2.2778647591668474e-11,2.404463277382336e-11,2.5035742537410587e-11,2.631814327373409e-11,2.7293602126518062e-11,2.857337401566547e-11,2.951415928693191e-11,3.077076424483134e-11,3.201274813961593e-11,3.2869021139776026e-11,3.405501745058323e-11,3.482636933474714e-11,3.593464604094832e-11,3.6601909848218573e-11,3.761151995983895e-11,3.8567318693272e-11,3.9048534939462694e-11,3.9876536859768426e-11,4.0212957358009175e-11,4.0897226884318356e-11,4.150555471137187e-11,4.1605402092643564e-11,4.2051278736930646e-11,4.241262065877277e-11,4.226039298808516e-11,4.244909156962334e-11,4.2549207827143757e-11,4.214293944388725e-11,4.206962181829432e-11,4.190851647925585e-11,4.1260126464180895e-11,4.09342254647665e-11,4.052603225270808e-11,3.966041689695968e-11,3.910467413988643e-11,3.847627803676158e-11,3.742925352071878e-11,3.667759879702714e-11,3.58661723264847e-11,3.4681515291204895e-11,3.3776055188305523e-11,3.2825816242756584e-11,3.155175271354568e-11,3.0539233288549034e-11,2.949781090245757e-11,2.843276349789004e-11,2.7111502769085536e-11,2.602631841402024e-11,2.493277898351088e-11,2.3835704904471073e-11,2.2547016414941986e-11,2.146732583915282e-11,2.0397045498458997e-11,1.9340048209475448e-11,1.8148686387961838e-11,1.713833409387875e-11,1.6150798176076252e-11,1.518874310259529e-11,1.4254520628883992e-11,1.324336851174504e-11,1.2378393361479944e-11,1.1546063461863124e-11,1.07475106774583e-11,9.983585550731873e-12,9.183127081326688e-12,8.495834158828945e-12,7.843808825247915e-12,7.2269311314529325e-12,6.644880345572701e-12,6.09715349896956e-12
S_Median Diameter=150.0 (nm)- S_Sigma=1.3- Dm=2.8- k=17.91- rho_100nm=450.0- D_TEM=0.75- P100nm_Diam=15.2 (nm)- P_Sigma=1.4,9.963187272306089e-14,1.1627363829886235e-13,1.3525524611158596e-13,1.573592476489587e-13,1.8248242347702126e-13,2.1130162973487432e-13,2.44480267101102e-13,2.822397654120565e-13,3.2460490467279236e-13,3.724620188164075e-13,4.2799696305102336e-13,4.890171919333527e-13,5.588954968769266e-13,6.378038769399209e-13,7.253192630712196e-13,8.222835033695987e-13,9.310981336118534e-13,1.0515685834918183e-12,1.1896509428863627e-12,1.3412241823582671e-12,1.5048870140629539e-12,1.6873542257166832e-12,1.889969926456794e-12,2.1114362604040338e-12,2.351710985819609e-12,2.6213979100054573e-12,2.9090889847871185e-12,3.2214380183966258e-12,3.5625341775663914e-12,3.933700910821735e-12,4.3333621133904e-12,4.7715387876237614e-12,5.23222128656477e-12,5.733924466271385e-12,6.258917926267939e-12,6.824637338330167e-12,7.430409637949711e-12,8.089224943900186e-12,8.751064220909279e-12,9.484568075931149e-12,1.0230482146112537e-11,1.101985815306483e-11,1.1861131371836593e-11,1.2726144171002917e-11,1.365038772325473e-11,1.4577708447024557e-11,1.5535341683719245e-11,1.6548822297275722e-11,1.760148141175117e-11,1.8674438796555874e-11,1.977120797615732e-11,2.0865899633813453e-11,2.2003808981773847e-11,2.315109990415304e-11,2.432688832399099e-11,2.550639567720899e-11,2.667398271873422e-11,2.7797467940924795e-11,2.896914669841241e-11,3.0142740663647507e-11,3.126023249777689e-11,3.236930385304433e-11,3.3453565988980676e-11,3.4471775077697284e-11,3.547638758844603e-11,3.642932297847072e-11,3.743017416571655e-11,3.825365302270376e-11,3.9027331479727814e-11,3.9800760959009214e-11,4.045526438830605e-11,4.112003679097348e-11,4.163527712287508e-11,4.2051101202719403e-11,4.2438056271629027e-11,4.2689859528630514e-11,4.3005919404902924e-11,4.307939479740161e-11,4.309955030730301e-11,4.3086728701607495e-11,4.292762436465605e-11,4.2663116310852116e-11,4.243206037745058e-11,4.201573900410653e-11,4.15714238920449e-11,4.099268127917762e-11,4.035117910002506e-11,3.9703187277097673e-11,3.895475898536076e-11,3.8171746080129104e-11,3.725096306814804e-11,3.633454413176535e-11,3.533371903284696e-11,3.4376108403042465e-11,3.332510492432414e-11,3.22102995116534e-11,3.10992209223861e-11,2.9975699775765885e-11,2.8813752922274455e-11,2.7681075720923533e-11,2.6478466246665083e-11,2.5324174569581372e-11,2.4137843423422613e-11,2.3000408069937673e-11,2.1851671703373953e-11,2.0728689631578953e-11,1.9595134148903578e-11,1.851556915015308e-11,1.7456106836804053e-11,1.6436602207560402e-11,1.541212301200823e-11,1.4448723948836403e-11,1.3509323902093713e-11,1.2604606518297757e-11,1.1739922838684145e-11,1.0914874955424381e-11,1.0125967094321786e-11,9.363829439132841e-12,8.65868149240242e-12,7.983768487189159e-12,7.346026880236488e-12,6.748947769325228e-12,6.17953431871324e-12
