S_Median Diameter=150.0 (nm)- S_Sigma=1.8- Dm=2.8- k=27.87- rho_100nm=700.0- D_TEM=0.75- P_Diameter=15.0 (nm)- P_Sigma=1.0,1.7062392200763226
S_Median Diameter=150.0 (nm)- S_Sigma=1.8- Dm=2.8- k=27.87- rho_100nm=700.0- D_TEM=0.75- P_Diameter=15.0 (nm)- P_Sigma=1.4,1.8770900631400573
S_Median Diameter=150.0 (nm)- S_Sigma=1.8- Dm=2.8- k=27.87- rho_100nm=700.0- D_TEM=0.75- P_Diameter=26.0 (nm)- P_Sigma=1.0,3.0859732814104297
S_Median Diameter=150.0 (nm)- S_Sigma=1.8- Dm=2.8- k=27.87- rho_100nm=700.0- D_TEM=0.75- P_Diameter=26.0 (nm)- P_Sigma=1.4,3.3945332306868283
S_Median Diameter=350.0 (nm)- S_Sigma=1.2- Dm=2.4- k=0.03- rho_100nm=450.0- D_TEM=0.25- P_Diameter=15.0 (nm)- P_Sigma=1.0,2.1925716499560783
S_Median Diameter=350.0 (nm)- S_Sigma=1.2- Dm=2.4- k=0.03- rho_100nm=450.0- D_TEM=0.25- P_Diameter=15.0 (nm)- P_Sigma=1.4,2.4122255845950153
S_Median Diameter=350.0 (nm)- S_Sigma=1.2- Dm=2.4- k=0.03- rho_100nm=450.0- D_TEM=0.25- P_Diameter=26.0 (nm)- P_Sigma=1.0,3.964570965227028
S_Median Diameter=350.0 (nm)- S_Sigma=1.2- Dm=2.4- k=0.03- rho_100nm=450.0- D_TEM=0.25- P_Diameter=26.0 (nm)- P_Sigma=1.4,4.3621886518372675
S_Median Diameter=350.0 (nm)- S_Sigma=1.2- Dm=2.4- k=0.04- rho_100nm=700.0- D_TEM=0.25- P_Diameter=15.0 (nm)- P_Sigma=1.0,1.4095103464003356
S_Median Diameter=350.0 (nm)- S_Sigma=1.2- Dm=2.4- k=0.04- rho_100nm=700.0- D_TEM=0.25- P_Diameter=15.0 (nm)- P_Sigma=1.4,1.5507164472396522
S_Median Diameter=350.0 (nm)- S_Sigma=1.2- Dm=2.4- k=0.04- rho_100nm=700.0- D_TEM=0.25- P_Diameter=26.0 (nm)- P_Sigma=1.0,2.548652763360231
S_Median Diameter=350.0 (nm)- S_Sigma=1.2- Dm=2.4- k=0.04- rho_100nm=700.0- D_TEM=0.25- P_Diameter=26.0 (nm)- P_Sigma=1.4,2.8042641333239566
S_Median Diameter=350.0 (nm)- S_Sigma=1.2- Dm=2.8- k=17.91- rho_100nm=450.0- D_TEM=0.75- P_Diameter=15.0 (nm)- P_Sigma=1.0,2.631325109338577
S_Median Diameter=350.0 (nm)- S_Sigma=1.2- Dm=2.8- k=17.91- rho_100nm=450.0- D_TEM=0.75- P_Diameter=15.0 (nm)- P_Sigma=1.4,2.8951563674065843
S_Median Diameter=350.0 (nm)- S_Sigma=1.2- Dm=2.8- k=17.91- rho_100nm=450.0- D_TEM=0.75- P_Diameter=26.0 (nm)- P_Sigma=1.0,4.758546608239392
S_Median Diameter=350.0 (nm)- S_Sigma=1.2- Dm=2.8- k=17.91- rho_100nm=450.0- D_TEM=0.75- P_Diameter=26.0 (nm)- P_Sigma=1.4,5.235079421619355
S_Median Diameter=350.0 (nm)- S_Sigma=1.2- Dm=2.8- k=27.87- rho_100nm=700.0- D_TEM=0.75- P_Diameter=15.0 (nm)- P_Sigma=1.0,1.6915661417176577
S_Median Diameter=350.0 (nm)- S_Sigma=1.2- Dm=2.8- k=27.87- rho_100nm=700.0- D_TEM=0.75- P_Diameter=15.0 (nm)- P_Sigma=1.4,1.8611719504756623
S_Median Diameter=350.0 (nm)- S_Sigma=1.2- Dm=2.8- k=27.87- rho_100nm=700.0- D_TEM=0.75- P_Diameter=26.0 (nm)- P_Sigma=1.0,3.059065676725325
S_Median Diameter=350.0 (nm)- S_Sigma=1.2- Dm=2.8- k=27.87- rho_100nm=700.0- D_TEM=0.75- P_Diameter=26.0 (nm)- P_Sigma=1.4,3.3654081996124448
S_Median Diameter=350.0 (nm)- S_Sigma=1.8- Dm=2.4- k=0.03- rho_100nm=450.0- D_TEM=0.25- P_Diameter=15.0 (nm)- P_Sigma=1.0,1.9259809896173585
S_Median Diameter=350.0 (nm)- S_Sigma=1.8- Dm=2.4- k=0.03- rho_100nm=450.0- D_TEM=0.25- P_Diameter=15.0 (nm)- P_Sigma=1.4,2.11893918660619
S_Median Diameter=350.0 (nm)- S_Sigma=1.8- Dm=2.4- k=0.03- rho_100nm=450.0- D_TEM=0.25- P_Diameter=26.0 (nm)- P_Sigma=1.0,3.4824913743459684
S_Median Diameter=350.0 (nm)- S_Sigma=1.8- Dm=2.4- k=0.03- rho_100nm=450.0- D_TEM=0.25- P_Diameter=26.0 (nm)- P_Sigma=1.4,3.8314674220818734
S_Median Diameter=350.0 (nm)- S_Sigma=1.8- Dm=2.4- k=0.04- rho_100nm=700.0- D_TEM=0.25- P_Diameter=15.0 (nm)- P_Sigma=1.0,1.2381306361825872
S_Median Diameter=350.0 (nm)- S_Sigma=1.8- Dm=2.4- k=0.04- rho_100nm=700.0- D_TEM=0.25- P_Diameter=15.0 (nm)- P_Sigma=1.4,1.3621751913896933
S_Median Diameter=350.0 (nm)- S_Sigma=1.8- Dm=2.4- k=0.04- rho_100nm=700.0- D_TEM=0.25- P_Diameter=26.0 (nm)- P_Sigma=1.0,2.2387444549366933
S_Median Diameter=350.0 (nm)- S_Sigma=1.8- Dm=2.4- k=0.04- rho_100nm=700.0- D_TEM=0.25- P_Diameter=26.0 (nm)- P_Sigma=1.4,2.4630861999097746
S_Median Diameter=350.0 (nm)- S_Sigma=1.8- Dm=2.8- k=17.91- rho_100nm=450.0- D_TEM=0.75- P_Diameter=15.0 (nm)- P_Sigma=1.0,2.503390888145091
S_Median Diameter=350.0 (nm)- S_Sigma=1.8- Dm=2.8- k=17.91- rho_100nm=450.0- D_TEM=0.75- P_Diameter=15.0 (nm)- P_Sigma=1.4,2.7534984810854413
S_Median Diameter=350.0 (nm)- S_Sigma=1.8- Dm=2.8- k=17.91- rho_100nm=450.0- D_TEM=0.75- P_Diameter=26.0 (nm)- P_Sigma=1.0,4.524920257033131
S_Median Diameter=350.0 (nm)- S_Sigma=1.8- Dm=2.8- k=17.91- rho_100nm=450.0- D_TEM=0.75- P_Diameter=26.0 (nm)- P_Sigma=1.4,4.978424665967468
S_Median Diameter=350.0 (nm)- S_Sigma=1.8- Dm=2.8- k=27.87- rho_100nm=700.0- D_TEM=0.75- P_Diameter=15.0 (nm)- P_Sigma=1.0,1.6093227138075585
S_Median Diameter=350.0 (nm)- S_Sigma=1.8- Dm=2.8- k=27.87- rho_100nm=700.0- D_TEM=0.75- P_Diameter=15.0 (nm)- P_Sigma=1.4,1.7701061664120694
S_Median Diameter=350.0 (nm)- S_Sigma=1.8- Dm=2.8- k=27.87- rho_100nm=700.0- D_TEM=0.75- P_Diameter=26.0 (nm)- P_Sigma=1.0,2.908877308092727
S_Median Diameter=350.0 (nm)- S_Sigma=1.8- Dm=2.8- k=27.87- rho_100nm=700.0- D_TEM=0.75- P_Diameter=26.0 (nm)- P_Sigma=1.4,3.2004158566933727
